Freq (hertz)	Ra (norm)	Xa (norm)	Za (norm)	SPL (dB)	Ze (ohms)	Xd (mm) 	WPhase (deg)	UPhase (deg)	CPhase (deg)	Delay (msec)	Efficiency (%)	Ein (volts)	Pin (watts)	Iin (amps)	ZePhase (deg)
1105.295141	0.978752	0.039369	0.979543	97.880080	7.589525	0.011973	-26.094944	-1826.094944	-26.094944	4.591808	4.203566	2.830000	0.885288	0.372882	32.972601
1121.216399	0.963450	0.068292	0.965868	97.668684	7.663325	0.011475	-52.872364	-1852.872364	-52.872364	4.749242	4.089384	2.830000	0.866772	0.369291	33.965746
1137.366994	0.981109	0.096228	0.985817	97.364017	7.731410	0.011034	-80.714434	-1880.714434	-80.714434	4.795905	3.890365	2.830000	0.849387	0.366039	34.919415
1153.750232	1.015695	0.094370	1.020069	96.907346	7.797075	0.010602	-108.658134	-1908.658134	-108.658134	4.656182	3.575311	2.830000	0.831984	0.362957	35.906072
1170.369462	1.030884	0.062097	1.032753	96.409274	7.869978	0.010148	-135.946040	-1935.946040	-135.946040	4.477663	3.260308	2.830000	0.813510	0.359594	36.927228
1187.228084	1.009923	0.034815	1.010523	96.018187	7.953762	0.009689	-162.908148	-1962.908148	-162.908148	4.438381	3.051699	2.830000	0.794276	0.355806	37.925791
1204.329547	0.979233	0.040909	0.980087	95.757429	8.043820	0.009257	169.452444	-1990.547556	169.452444	4.557970	2.944143	2.830000	0.775315	0.351823	38.858668
1221.677349	0.972522	0.068520	0.974932	95.502156	8.132983	0.008869	140.544589	-2019.455411	140.544589	4.682598	2.842217	2.830000	0.757273	0.347966	39.735296
1239.275037	0.994119	0.084788	0.997729	95.120795	8.219432	0.008508	110.891942	-2049.108058	110.891942	4.648606	2.664874	2.830000	0.739771	0.344306	40.604745
1257.126212	1.016761	0.071362	1.019262	94.644399	8.308682	0.008147	81.466662	-2078.533338	81.466662	4.507208	2.446696	2.830000	0.722028	0.340608	41.491430
1275.234525	1.012838	0.047299	1.013942	94.216490	8.405045	0.007784	52.373413	-2107.626587	52.373413	4.443042	2.273896	2.830000	0.704000	0.336703	42.368825
1293.603680	0.992424	0.043746	0.993388	93.896445	8.506605	0.007438	22.800816	-2137.199184	22.800816	4.517770	2.167000	2.830000	0.686246	0.332683	43.206381
1312.237433	0.985542	0.059338	0.987327	93.592625	8.608993	0.007117	-7.846016	-2167.846016	-7.846016	4.606167	2.072307	2.830000	0.669118	0.328726	44.007090
1331.139597	0.998442	0.067389	1.000714	93.201319	8.711424	0.006815	-39.153217	-2199.153217	-39.153217	4.574081	1.942355	2.830000	0.652376	0.324861	44.797558
1350.314038	1.007761	0.055904	1.009310	92.765380	8.817200	0.006517	-70.410420	-2230.410420	-70.410420	4.488140	1.802986	2.830000	0.635682	0.320964	45.585940
1369.764677	0.997905	0.045896	0.998960	92.394642	8.927731	0.006228	-101.794336	-2261.794336	-101.794336	4.497278	1.699620	2.830000	0.619165	0.316990	46.354058
1389.495494	0.988157	0.055119	0.989693	92.077097	9.040567	0.005956	-134.045318	-2294.045318	-134.045318	4.583257	1.621786	2.830000	0.603130	0.313033	47.092112
1409.510524	0.998652	0.065997	1.000830	91.694640	9.153843	0.005701	-167.157265	-2327.157265	-167.157265	4.582857	1.524493	2.830000	0.587534	0.309160	47.814975
1429.813862	1.013343	0.054494	1.014807	91.238110	9.269698	0.005452	159.717400	-2360.282600	159.717400	4.476900	1.409410	2.830000	0.572095	0.305296	48.535451
1450.409659	1.003145	0.035650	1.003778	90.845908	9.390282	0.005209	126.733813	-2393.266187	126.733813	4.446682	1.322994	2.830000	0.556836	0.301375	49.240939
1471.302129	0.981759	0.043185	0.982709	90.561705	9.513762	0.004979	92.923348	-2427.076652	92.923348	4.556734	1.273002	2.830000	0.542045	0.297464	49.917115
1492.495545	0.986614	0.066997	0.988886	90.228289	9.637284	0.004766	57.827867	-2462.172133	57.827867	4.613017	1.210815	2.830000	0.527771	0.293651	50.574199
1513.994242	1.013918	0.065593	1.016038	89.748505	9.762209	0.004560	22.541478	-2497.458522	22.541478	4.484424	1.113840	2.830000	0.513715	0.289893	51.231350
1535.802619	1.017127	0.035999	1.017764	89.287807	9.891782	0.004357	-12.136510	-2532.136510	-12.136510	4.376906	1.029650	2.830000	0.499787	0.286096	51.881732
1557.925134	0.988489	0.028610	0.988903	88.990669	10.025234	0.004163	-47.233512	-2567.233512	-47.233512	4.465752	0.988341	2.830000	0.486244	0.282288	52.507166
1580.366314	0.978265	0.055022	0.979811	88.715136	10.159357	0.003983	-83.874996	-2603.874996	-83.874996	4.582298	0.953123	2.830000	0.473216	0.278561	53.110183
1603.130749	1.003623	0.067721	1.005905	88.271113	10.294176	0.003812	-121.199064	-2641.199064	-121.199064	4.493283	0.884285	2.830000	0.460483	0.274913	53.709595
1626.223094	1.018582	0.043376	1.019505	87.782967	10.432798	0.003644	-157.917184	-2677.917184	-157.917184	4.361013	0.812468	2.830000	0.447904	0.271260	54.305587
1649.648074	0.997110	0.028046	0.997504	87.445715	10.575314	0.003482	165.210740	-2714.789260	165.210740	4.415052	0.772917	2.830000	0.435645	0.267604	54.883172
1673.410480	0.983603	0.046208	0.984688	87.159031	10.719277	0.003331	126.908805	-2753.091195	126.908805	4.522807	0.743742	2.830000	0.423814	0.264010	55.441928
1697.515172	1.000179	0.057382	1.001823	86.741715	10.864528	0.003187	87.794994	-2792.205006	87.794994	4.465734	0.694509	2.830000	0.412276	0.260481	55.994297
1721.967081	1.009149	0.041872	1.010017	86.295548	11.013059	0.003047	48.910705	-2831.089295	48.910705	4.388611	0.644401	2.830000	0.400952	0.256968	56.540288
1746.771208	0.996045	0.036222	0.996704	85.952852	11.164651	0.002914	9.526344	-2870.473656	9.526344	4.448717	0.612323	2.830000	0.389941	0.253479	57.071637
1771.932627	0.995336	0.046799	0.996436	85.598855	11.318015	0.002787	-31.026840	-2911.026840	-31.026840	4.483122	0.580290	2.830000	0.379258	0.250044	57.590953
1797.456484	1.004481	0.042327	1.005372	85.175398	11.473820	0.002666	-71.937932	-2951.937932	-71.937932	4.420338	0.541274	2.830000	0.368822	0.246648	58.103463
1823.348001	0.995938	0.035315	0.996564	84.814119	11.632685	0.002549	-113.150013	-2993.150013	-113.150013	4.445192	0.512189	2.830000	0.358654	0.243280	58.605074
1849.612473	0.992969	0.047488	0.994104	84.471116	11.793624	0.002439	-155.531217	-3035.531217	-155.531217	4.502737	0.486679	2.830000	0.348789	0.239960	59.095070
1876.255272	1.009298	0.045710	1.010332	84.025098	11.956857	0.002333	161.593185	-3078.406815	161.593185	4.421087	0.451645	2.830000	0.339162	0.236684	59.578991
1903.281848	1.002822	0.026675	1.003177	83.633449	12.123443	0.002231	118.856363	-3121.143637	118.856363	4.395829	0.424456	2.830000	0.329766	0.233432	60.054064
1930.697729	0.984405	0.038124	0.985143	83.348949	12.292452	0.002134	74.921714	-3165.078286	74.921714	4.507386	0.408824	2.830000	0.320666	0.230223	60.516431
1958.508523	1.001605	0.054304	1.003076	82.932260	12.463279	0.002042	29.828427	-3210.171573	29.828427	4.460427	0.381970	2.830000	0.311811	0.227067	60.972221
1986.719919	1.014380	0.031670	1.014875	82.462386	12.637387	0.001953	-14.769518	-3254.769518	-14.769518	4.346294	0.352595	2.830000	0.303149	0.223939	61.422659
2015.337686	0.989614	0.024916	0.989927	82.167177	12.814615	0.001868	-59.888674	-3299.888674	-59.888674	4.440131	0.338819	2.830000	0.294744	0.220842	61.861531
2044.367679	0.990437	0.048848	0.991641	81.829669	12.993739	0.001788	-106.720048	-3346.720048	-106.720048	4.480837	0.322401	2.830000	0.286593	0.217797	62.291633
2073.815835	1.012129	0.040601	1.012943	81.350447	13.175679	0.001711	-153.553609	-3393.553609	-153.553609	4.357268	0.296970	2.830000	0.278629	0.214790	62.717356
2103.688178	0.998791	0.024582	0.999093	80.996129	13.360967	0.001636	159.578586	-3440.421414	159.578586	4.393127	0.281532	2.830000	0.270881	0.211811	63.134221
2133.990819	0.991497	0.039320	0.992277	80.673149	13.548639	0.001566	111.167969	-3488.832031	111.167969	4.455617	0.268811	2.830000	0.263367	0.208877	63.542262
2164.729954	1.004650	0.038201	1.005376	80.240253	13.739055	0.001498	62.242196	-3537.757804	62.242196	4.384671	0.250269	2.830000	0.256043	0.205982	63.944914
2195.911873	0.998389	0.030603	0.998858	79.874333	13.932629	0.001433	12.977081	-3587.022919	12.977081	4.413815	0.236631	2.830000	0.248918	0.203120	64.340050
2227.542952	0.999436	0.037296	1.000131	79.503241	14.128890	0.001372	-37.491960	-3637.491960	-37.491960	4.427269	0.223466	2.830000	0.241996	0.200299	64.727996
2259.629662	1.002059	0.028852	1.002475	79.100996	14.328208	0.001312	-88.331029	-3688.331029	-88.331029	4.390253	0.209535	2.830000	0.235254	0.197512	65.109938
2292.178566	0.992008	0.034307	0.992601	78.772710	14.530500	0.001256	-140.155499	-3740.155499	-140.155499	4.457884	0.199842	2.830000	0.228706	0.194763	65.484411
2325.196322	1.006454	0.039301	1.007221	78.344109	14.735597	0.001202	167.033667	-3792.966333	167.033667	4.400214	0.186251	2.830000	0.222334	0.192052	65.853336
2358.689683	1.001419	0.020784	1.001635	77.957835	14.944087	0.001150	114.322735	-3845.677265	114.322735	4.380965	0.175291	2.830000	0.216132	0.189373	66.216145
2392.665500	0.988343	0.036597	0.989021	77.658607	15.155470	0.001101	60.064129	-3899.935871	60.064129	4.471734	0.168307	2.830000	0.210113	0.186731	66.571644
2427.130723	1.010443	0.037368	1.011134	77.191959	15.369848	0.001053	5.149622	-3954.850378	5.149622	4.361664	0.155499	2.830000	0.204250	0.184127	66.922568
2462.092401	0.997853	0.018795	0.998030	76.837858	15.587756	0.001008	-49.622838	-4009.622838	-49.622838	4.386334	0.147440	2.830000	0.198547	0.181553	67.267222
2497.557686	0.992259	0.038016	0.992987	76.512563	15.808589	0.000965	-106.218449	-4066.218449	-106.218449	4.440429	0.140724	2.830000	0.193012	0.179017	67.605497
2533.533832	1.008402	0.029873	1.008845	76.057688	16.032730	0.000923	-163.049358	-4123.049358	-163.049358	4.347529	0.130372	2.830000	0.187620	0.176514	67.939261
2570.028197	0.994932	0.024937	0.995245	75.728748	16.260309	0.000884	139.503289	-4180.496711	139.503289	4.412374	0.124334	2.830000	0.182381	0.174043	68.266862
2607.048246	1.000479	0.032692	1.001013	75.340114	16.491068	0.000846	80.684133	-4239.315867	80.684133	4.390842	0.116957	2.830000	0.177287	0.171608	68.589274
2644.601552	0.998852	0.026536	0.999204	74.961584	16.725328	0.000810	21.429972	-4298.570028	21.429972	4.398226	0.110277	2.830000	0.172333	0.169204	68.906541
2682.695795	1.001619	0.031015	1.002099	74.579648	16.962954	0.000775	-39.049857	-4359.049857	-39.049857	4.398300	0.103896	2.830000	0.167517	0.166834	69.218593
2721.338768	0.998552	0.021936	0.998793	74.203493	17.204153	0.000742	-100.006895	-4420.006895	-100.006895	4.392242	0.098017	2.830000	0.162833	0.164495	69.525705
2760.538375	0.996513	0.034674	0.997116	73.852407	17.448783	0.000710	-162.454373	-4482.454373	-162.454373	4.429701	0.093004	2.830000	0.158282	0.162189	69.827641
2800.302634	1.007555	0.021740	1.007790	73.413668	17.697062	0.000680	134.822797	-4545.177203	134.822797	4.350618	0.086488	2.830000	0.153853	0.159914	70.125224
2840.639679	0.989592	0.026572	0.989949	73.118303	17.948993	0.000651	71.015067	-4608.984933	71.015067	4.441395	0.083126	2.830000	0.149551	0.157669	70.417499
2881.557759	1.008130	0.031406	1.008619	72.670982	18.204496	0.000623	6.051351	-4673.948649	6.051351	4.353405	0.077149	2.830000	0.145366	0.155456	70.705599
2923.065245	0.995311	0.018116	0.995476	72.331445	18.463890	0.000596	-59.021014	-4739.021014	-59.021014	4.396124	0.073401	2.830000	0.141298	0.153272	70.988932
2965.170628	1.000037	0.032524	1.000565	71.953648	18.726924	0.000571	-125.900026	-4805.900026	-125.900026	4.386421	0.069223	2.830000	0.137344	0.151119	71.267772
3007.882518	1.001106	0.020566	1.001317	71.558921	18.993896	0.000547	167.027549	-4872.972451	167.027549	4.372723	0.065030	2.830000	0.133498	0.148995	71.542393
3051.209653	0.998932	0.026830	0.999292	71.199773	19.264710	0.000523	98.482787	-4941.517213	98.482787	4.390500	0.061593	2.830000	0.129760	0.146901	71.812559
3095.160895	0.998317	0.023149	0.998585	70.822305	19.539498	0.000501	29.167992	-5010.832008	29.167992	4.392758	0.058093	2.830000	0.126126	0.144835	72.078589
3139.745234	1.003274	0.026224	1.003617	70.429486	19.818259	0.000480	-41.418933	-5081.418933	-41.418933	4.378305	0.054598	2.830000	0.122593	0.142798	72.340488
3184.971790	0.995009	0.019472	0.995199	70.080802	20.101131	0.000459	-112.666490	-5152.666490	-112.666490	4.405282	0.051838	2.830000	0.119158	0.140788	72.598273
3230.849813	1.004279	0.029755	1.004720	69.677911	20.388045	0.000440	174.475037	-5225.524963	174.475037	4.375606	0.048608	2.830000	0.115820	0.138807	72.852119
3277.388687	0.996244	0.015355	0.996362	69.320175	20.679223	0.000421	101.440858	-5298.559142	101.440858	4.390466	0.046055	2.830000	0.112573	0.136852	73.102040
3324.597932	1.001794	0.030533	1.002259	68.938149	20.974546	0.000403	26.503427	-5373.496573	26.503427	4.377705	0.043393	2.830000	0.109418	0.134925	73.348082
3372.487204	0.998740	0.015639	0.998863	68.559742	21.274242	0.000386	-48.547631	-5448.547631	-48.547631	4.375868	0.040919	2.830000	0.106351	0.133025	73.590411
3421.066299	1.000250	0.026818	1.000610	68.190210	21.578232	0.000369	-125.414365	-5525.414365	-125.414365	4.376102	0.038666	2.830000	0.103369	0.131151	73.828966
3470.345152	0.999138	0.019536	0.999329	67.812211	21.886679	0.000354	157.131531	-5602.868469	157.131531	4.382933	0.036465	2.830000	0.100470	0.129302	74.063925
3520.333844	1.000836	0.020887	1.001054	67.431445	22.199586	0.000339	78.251741	-5681.748259	78.251741	4.371660	0.034368	2.830000	0.097653	0.127480	74.295291
3571.042600	0.998354	0.024343	0.998650	67.070413	22.517038	0.000324	-1.844743	-5761.844743	-1.844743	4.397907	0.032539	2.830000	0.094914	0.125683	74.523117
3622.481792	1.001063	0.015375	1.001181	66.674988	22.839113	0.000311	-82.803365	-5842.803365	-82.803365	4.368519	0.030565	2.830000	0.092251	0.123910	74.747539
3674.661941	0.999270	0.027413	0.999646	66.319525	23.165833	0.000297	-165.461558	-5925.461558	-165.461558	4.392401	0.028976	2.830000	0.089663	0.122163	74.968499
3727.593720	0.998927	0.013116	0.999013	65.932222	23.497332	0.000285	111.485793	-6008.514207	111.485793	4.373503	0.027269	2.830000	0.087146	0.120439	75.186182
3781.287957	1.002002	0.025996	1.002339	65.556887	23.833596	0.000273	26.525270	-6093.474730	26.525270	4.367540	0.025733	2.830000	0.084701	0.118740	75.400542
3835.755635	0.996938	0.015936	0.997065	65.194244	24.174775	0.000261	-58.914855	-6178.914855	-58.914855	4.385311	0.024355	2.830000	0.082323	0.117064	75.611691
3891.007893	1.001919	0.020472	1.002128	64.802801	24.520874	0.000250	-146.064288	-6266.064288	-146.064288	4.361818	0.022899	2.830000	0.080012	0.115412	75.819675
3947.056035	0.999983	0.019874	1.000180	64.435881	24.872001	0.000239	125.672787	-6354.327213	125.672787	4.379017	0.021652	2.830000	0.077766	0.113783	76.024529
4003.911523	0.996788	0.018280	0.996956	64.073508	25.228218	0.000229	36.117440	-6443.882560	36.117440	4.392705	0.020494	2.830000	0.075583	0.112176	76.226315
4061.585988	1.004593	0.016791	1.004734	63.664580	25.589590	0.000220	-54.820021	-6534.820021	-54.820021	4.353394	0.019191	2.830000	0.073460	0.110592	76.425111
4120.091227	0.995996	0.023108	0.996264	63.332188	25.956197	0.000210	-147.158226	-6627.158226	-147.158226	4.400251	0.018291	2.830000	0.071397	0.109030	76.620895
4179.439206	1.000389	0.011982	1.000461	62.929369	26.328125	0.000201	119.663933	-6720.336067	119.663933	4.364399	0.017152	2.830000	0.069392	0.107490	76.813809
4239.642065	1.002378	0.022036	1.002620	62.555248	26.705420	0.000193	24.629095	-6815.370905	24.629095	4.359665	0.016191	2.830000	0.067443	0.105971	77.003828
4300.712118	0.997108	0.016696	0.997248	62.198994	27.088195	0.000185	-71.275881	-6911.275881	-71.275881	4.384904	0.015347	2.830000	0.065548	0.104474	77.191024
4362.661857	0.999989	0.016835	1.000131	61.812597	27.476503	0.000177	-168.799150	-7008.799150	-168.799150	4.372205	0.014447	2.830000	0.063707	0.102997	77.375454
4425.503952	1.001360	0.015236	1.001475	61.431262	27.870433	0.000169	92.269035	-7107.730965	92.269035	4.364201	0.013615	2.830000	0.061917	0.101541	77.557150
4489.251258	1.000816	0.021091	1.001038	61.064063	28.270060	0.000162	-8.321347	-7208.321347	-8.321347	4.376858	0.012873	2.830000	0.060177	0.100106	77.736151
4553.916814	0.994939	0.014285	0.995041	60.709729	28.675480	0.000155	-109.945247	-7309.945247	-109.945247	4.394994	0.012207	2.830000	0.058486	0.098691	77.912507
4619.513847	1.004454	0.013684	1.004548	60.294592	29.086756	0.000149	146.783084	-7413.216916	146.783084	4.345381	0.011415	2.830000	0.056842	0.097295	78.086277
4686.055775	0.999758	0.020057	0.999959	59.945450	29.503982	0.000143	41.968552	-7518.031448	41.968552	4.369891	0.010838	2.830000	0.055244	0.095919	78.257465
4753.556208	0.998306	0.015103	0.998420	59.573953	29.927249	0.000137	-64.044291	-7624.044291	-64.044291	4.378264	0.010237	2.830000	0.053691	0.094563	78.426142
4822.028953	0.999025	0.015864	0.999151	59.197503	30.356634	0.000131	-171.811322	-7731.811322	-171.811322	4.377322	0.009659	2.830000	0.052182	0.093225	78.592339
4891.488015	0.999685	0.012261	0.999760	58.818070	30.792230	0.000125	78.934781	-7841.065219	78.934781	4.369483	0.009107	2.830000	0.050715	0.091906	78.756095
4961.947603	1.004397	0.016314	1.004530	58.427045	31.234119	0.000120	-32.131766	-7952.131766	-32.131766	4.351354	0.008563	2.830000	0.049289	0.090606	78.917449
5033.422128	0.997574	0.019265	0.997760	58.084433	31.682400	0.000115	-144.646842	-8064.646842	-144.646842	4.383271	0.008143	2.830000	0.047903	0.089324	79.076428
5105.926210	0.996957	0.012380	0.997034	57.708419	32.137165	0.000110	101.543996	-8178.456004	101.543996	4.380565	0.007684	2.830000	0.046556	0.088060	79.233087
5179.474679	1.001113	0.013355	1.001203	57.317534	32.598499	0.000105	-14.134055	-8294.134055	-14.134055	4.362018	0.007225	2.830000	0.045247	0.086814	79.387455
5254.082580	0.999513	0.013653	0.999606	56.950861	33.066502	0.000101	-131.483280	-8411.483280	-131.483280	4.369167	0.006833	2.830000	0.043974	0.085585	79.539562
5329.765172	1.002412	0.012453	1.002489	56.563907	33.541268	0.000097	109.438318	-8530.561682	109.438318	4.357081	0.006431	2.830000	0.042737	0.084374	79.689450
5406.537936	1.002571	0.017347	1.002721	56.192741	34.022893	0.000093	-11.510885	-8651.510885	-11.510885	4.359906	0.006075	2.830000	0.041535	0.083179	79.837148
5484.416576	0.996957	0.016787	0.997098	55.842817	34.511479	0.000089	-133.949041	-8773.949041	-133.949041	4.383066	0.005767	2.830000	0.040367	0.082002	79.982691
5563.417021	0.997530	0.012035	0.997603	55.463638	35.007125	0.000085	102.008418	-8897.991582	102.008418	4.377473	0.005438	2.830000	0.039231	0.080841	80.126117
5643.555431	1.000059	0.012843	1.000141	55.079697	35.509930	0.000081	-23.999470	-9023.999470	-23.999470	4.368517	0.005122	2.830000	0.038127	0.079696	80.267454
5724.848197	0.998047	0.013197	0.998134	54.714997	36.019998	0.000078	-151.858111	-9151.858111	-151.858111	4.378626	0.004846	2.830000	0.037055	0.078567	80.406734
5807.311946	0.998440	0.009724	0.998488	54.337552	36.537434	0.000075	78.505611	-9281.494389	78.505611	4.373257	0.004571	2.830000	0.036012	0.077455	80.543991
5890.963548	1.002399	0.009657	1.002446	53.947012	37.062342	0.000071	-53.058985	-9413.058985	-53.058985	4.352579	0.004299	2.830000	0.034999	0.076358	80.679254
5975.820111	1.002871	0.012985	1.002955	53.573532	37.594831	0.000068	173.480280	-9546.519720	173.480280	4.350305	0.004059	2.830000	0.034014	0.075276	80.812552
6061.898993	1.000306	0.013212	1.000394	53.211192	38.135010	0.000066	38.207785	-9681.792215	38.207785	4.362657	0.003842	2.830000	0.033057	0.074210	80.943915
6149.217802	1.000395	0.010803	1.000453	52.835934	38.682990	0.000063	-99.015027	-9819.015027	-99.015027	4.363358	0.003626	2.830000	0.032126	0.073159	81.073376
6237.794396	1.002876	0.010657	1.002933	52.451764	39.238881	0.000060	121.669041	-9958.330959	121.669041	4.352674	0.003415	2.830000	0.031222	0.072122	81.200960
6327.646895	1.003454	0.012883	1.003537	52.077130	39.802797	0.000058	-19.661668	-10099.661668	-19.661668	4.348964	0.003224	2.830000	0.030343	0.071101	81.326697
6418.793677	1.001455	0.013737	1.001549	51.712775	40.374856	0.000055	-162.900468	-10242.900468	-162.900468	4.356651	0.003050	2.830000	0.029489	0.070093	81.450613
6511.253386	0.999873	0.011912	0.999944	51.345206	40.955173	0.000053	51.868355	-10388.131645	51.868355	4.364232	0.002884	2.830000	0.028659	0.069100	81.572738
6605.044933	1.000460	0.009530	1.000505	50.968016	41.543866	0.000051	-95.520127	-10535.520127	-95.520127	4.362508	0.002720	2.830000	0.027852	0.068121	81.693097
6700.187504	1.002022	0.008702	1.002060	50.587518	42.141057	0.000049	114.901289	-10685.098711	114.901289	4.354586	0.002564	2.830000	0.027068	0.067155	81.811718
6796.700558	1.002535	0.009450	1.002579	50.212421	42.746867	0.000046	-36.797970	-10836.797970	-36.797970	4.350858	0.002420	2.830000	0.026306	0.066204	81.928625
6894.603838	1.001285	0.010552	1.001341	49.845089	43.361421	0.000045	169.367686	-10990.632314	169.367686	4.357760	0.002288	2.830000	0.025565	0.065265	82.043844
6993.917368	0.999082	0.011171	0.999145	49.481622	43.984844	0.000043	13.284767	-11146.715233	13.284767	4.371029	0.002166	2.830000	0.024846	0.064340	82.157402
7094.661463	0.997307	0.011347	0.997372	49.116115	44.617263	0.000041	-145.093778	-11305.093778	-145.093778	4.380094	0.002049	2.830000	0.024146	0.063428	82.269321
7196.856730	0.996992	0.011344	0.997057	48.744225	45.258809	0.000039	54.292567	-11465.707433	54.292567	4.379137	0.001935	2.830000	0.023466	0.062529	82.379628
7300.524071	0.998274	0.010975	0.998334	48.365265	45.909611	0.000037	-108.552954	-11628.552954	-108.552954	4.371365	0.001825	2.830000	0.022805	0.061643	82.488346
7405.684692	1.000178	0.009762	1.000225	47.983236	46.569804	0.000036	86.251917	-11793.748083	86.251917	4.363019	0.001719	2.830000	0.022163	0.060769	82.595498
7512.360102	1.001073	0.007939	1.001104	47.605292	47.239523	0.000034	-81.372538	-11961.372538	-81.372538	4.358754	0.001622	2.830000	0.021539	0.059907	82.701108
7620.572122	1.000277	0.007025	1.000301	47.235107	47.918904	0.000033	108.599124	-12131.400876	108.599124	4.361131	0.001532	2.830000	0.020932	0.059058	82.805198
7730.342884	0.999407	0.008160	0.999440	46.866261	48.608086	0.000032	-63.857016	-12303.857016	-63.857016	4.366068	0.001448	2.830000	0.020343	0.058221	82.907791
7841.694843	1.000510	0.009698	1.000557	46.489063	49.307210	0.000030	121.160666	-12478.839334	121.160666	4.363162	0.001366	2.830000	0.019770	0.057395	83.008908
7954.650775	1.002228	0.008869	1.002267	46.108134	50.016420	0.000029	-56.344196	-12656.344196	-56.344196	4.354046	0.001288	2.830000	0.019213	0.056581	83.108573
8069.233784	1.001323	0.007107	1.001348	45.738110	50.735860	0.000028	123.671506	-12836.328494	123.671506	4.355863	0.001217	2.830000	0.018672	0.055779	83.206805
8185.467307	0.999685	0.008066	0.999718	45.372511	51.465678	0.000027	-58.910885	-12658.910885	-58.910885	4.364992	0.001151	2.830000	0.018146	0.054988	83.303626
8303.375120	1.001025	0.009006	1.001065	44.994038	52.206023	0.000025	115.820015	-12484.179985	115.820015	4.360018	0.001086	2.830000	0.017635	0.054208	83.399057
8422.981339	1.001205	0.006812	1.001229	44.619215	52.957046	0.000024	-72.072021	-12312.072021	-72.072021	4.357072	0.001025	2.830000	0.017138	0.053440	83.493119
8544.310429	0.998718	0.007128	0.998743	44.257035	53.718900	0.000023	97.338349	-12142.661651	97.338349	4.368362	0.000970	2.830000	0.016655	0.052682	83.585830
8667.387209	0.999670	0.008578	0.999706	43.880473	54.491743	0.000022	-96.008721	-11976.008721	-96.008721	4.364263	0.000915	2.830000	0.016186	0.051934	83.677212
8792.236851	0.999134	0.006964	0.999158	43.509066	55.275731	0.000021	67.875970	-11812.124030	67.875970	4.367163	0.000865	2.830000	0.015730	0.051198	83.767283
8918.884894	0.997752	0.009312	0.997796	43.142964	56.071026	0.000021	-131.160605	-11651.160605	-131.160605	4.374004	0.000818	2.830000	0.015287	0.050472	83.856063
9047.357242	1.000263	0.009361	1.000306	42.759072	56.877789	0.000020	27.069223	-11492.930777	27.069223	4.360287	0.000770	2.830000	0.014856	0.049756	83.943571
9177.680175	0.999307	0.009148	0.999349	42.390091	57.696186	0.000019	-177.639093	-11337.639093	-177.639093	4.368598	0.000728	2.830000	0.014438	0.049050	84.029825
9309.880348	1.002009	0.009116	1.002050	42.005376	58.526385	0.000018	-25.346630	-11185.346630	-25.346630	4.353990	0.000686	2.830000	0.014031	0.048354	84.114843
9443.984802	1.000176	0.006536	1.000198	41.639304	59.368555	0.000017	124.120030	-11035.879970	124.120030	4.361332	0.000649	2.830000	0.013636	0.047668	84.198644
9580.020968	1.000343	0.007308	1.000370	41.265888	60.222868	0.000017	-89.560527	-10889.560527	-89.560527	4.361034	0.000612	2.830000	0.013252	0.046992	84.281244
9718.016671	0.997936	0.007289	0.997962	40.903323	61.089499	0.000016	53.649839	-10746.350161	53.649839	4.373075	0.000580	2.830000	0.012878	0.046325	84.362663
9858.000137	1.000657	0.009082	1.000698	40.519205	61.968626	0.000015	-166.254394	-10606.254394	-166.254394	4.358316	0.000546	2.830000	0.012515	0.045668	84.442916
10000.000000	1.000232	0.007989	1.000264	40.147684	62.860428	0.000015	-29.228819	-10469.228819	-29.228819	4.363343	0.000516	2.830000	0.012163	0.045020	84.522021
10144.045304	1.000872	0.005693	1.000888	39.771131	63.765087	0.000014	104.549885	-10335.450115	104.549885	4.357987	0.000487	2.830000	0.011820	0.044382	84.599995
10290.165513	0.998711	0.008131	0.998744	39.408399	64.682789	0.000013	-124.991061	-10204.991061	-124.991061	4.367642	0.000461	2.830000	0.011487	0.043752	84.676853
10438.390514	0.999645	0.007713	0.999675	39.031261	65.613722	0.000013	2.242253	-10077.757747	2.242253	4.365336	0.000435	2.830000	0.011163	0.043131	84.752612
10588.750628	1.001726	0.006353	1.001746	38.648856	66.558075	0.000012	126.085250	-9953.914750	126.085250	4.354110	0.000409	2.830000	0.010849	0.042519	84.827288
10741.276608	0.998789	0.007314	0.998816	38.288966	67.516042	0.000012	-113.454663	-9833.454663	-113.454663	4.367143	0.000388	2.830000	0.010543	0.041916	84.900897
10895.999653	0.999447	0.007617	0.999476	37.913287	68.487820	0.000011	3.549365	-9716.450635	3.549365	4.366486	0.000366	2.830000	0.010246	0.041321	84.973454
11052.951411	1.001097	0.005345	1.001111	37.532485	69.473606	0.000011	117.083970	-9602.916030	117.083970	4.356391	0.000345	2.830000	0.009957	0.040735	85.044975
11212.163986	0.999580	0.007352	0.999607	37.166795	70.473602	0.000010	-132.969799	-9492.969799	-132.969799	4.362947	0.000326	2.830000	0.009677	0.040157	85.115474
11373.669943	1.000688	0.007720	1.000718	36.789203	71.488013	0.000010	-26.636031	-9386.636031	-26.636031	4.360748	0.000308	2.830000	0.009404	0.039587	85.184965
