Freq (hertz)	Ra (norm)	Xa (norm)	Za (norm)	SPL (dB)	Ze (ohms)	Xd (mm) 	WPhase (deg)	UPhase (deg)	CPhase (deg)	Delay (msec)	Efficiency (%)	Ein (volts)	Pin (watts)	Iin (amps)	ZePhase (deg)
597.582011	1.036385	0.209759	1.057399	106.720415	10.397827	0.036522	-125.614276	-845.614276	-125.614276	4.597718	37.148266	2.830000	0.767003	0.272172	-5.260353
606.189899	1.025748	0.186640	1.042590	106.655709	10.164933	0.036339	-139.812371	-859.812371	-139.812371	4.568088	35.801133	2.830000	0.784095	0.278408	-5.629685
614.921780	1.011364	0.177903	1.026892	106.599008	9.947739	0.035942	-154.148441	-874.148441	-154.148441	4.556819	34.580635	2.830000	0.801239	0.284487	-5.611632
623.779440	1.002401	0.181461	1.018693	106.553122	9.772688	0.035448	-168.692091	-888.692091	-168.692091	4.568785	33.601799	2.830000	0.815913	0.289583	-5.376314
632.764690	1.004830	0.190840	1.022792	106.513414	9.640650	0.034994	176.483198	-903.516802	176.483198	4.599416	32.833536	2.830000	0.827405	0.293549	-5.137745
641.879368	1.020118	0.197497	1.039060	106.468168	9.529782	0.034691	161.332019	-918.667981	161.332019	4.634584	32.115957	2.830000	0.837125	0.296964	-5.065608
651.125339	1.044679	0.193044	1.062365	106.402148	9.405026	0.034565	145.865372	-934.134628	145.865372	4.654470	31.224173	2.830000	0.848044	0.300903	-5.205150
660.504493	1.069940	0.172063	1.083687	106.302872	9.235825	0.034542	130.160397	-949.839603	130.160397	4.641702	29.980817	2.830000	0.863253	0.306415	-5.437995
670.018750	1.084411	0.135553	1.092850	106.167235	9.015359	0.034479	114.339209	-965.660791	114.339209	4.590770	28.369797	2.830000	0.884223	0.313909	-5.533029
679.670056	1.078961	0.092604	1.082928	106.004794	8.765409	0.034234	98.519694	-981.480306	98.519694	4.512790	26.559385	2.830000	0.909820	0.322860	-5.277530
689.460384	1.052736	0.056905	1.054273	105.835249	8.521716	0.033730	82.760655	-997.239345	82.760655	4.431738	24.806706	2.830000	0.936807	0.332093	-4.591001
699.391737	1.014168	0.039230	1.014926	105.680989	8.314487	0.032982	67.029176	-1012.970824	67.029176	4.374448	23.328505	2.830000	0.961405	0.340370	-3.543528
709.466146	0.975841	0.042245	0.976755	105.558049	8.158251	0.032077	51.204769	-1028.795231	51.204769	4.359992	22.226619	2.830000	0.980903	0.346888	-2.299830
719.685673	0.948317	0.060971	0.950275	105.468890	8.051059	0.031143	35.118125	-1044.881875	35.118125	4.392041	21.475153	2.830000	0.994597	0.351507	-1.048327
730.052407	0.937002	0.086253	0.940964	105.399475	7.977382	0.030305	18.614278	-1061.385722	18.614278	4.455140	20.937734	2.830000	1.003950	0.354753	0.059817
740.568469	0.941557	0.107975	0.947728	105.322772	7.913220	0.029635	1.624231	-1078.375769	1.624231	4.516989	20.408615	2.830000	1.011948	0.357629	0.965051
751.236010	0.956038	0.117729	0.963260	105.209933	7.835895	0.029114	-15.785168	-1095.785168	-15.785168	4.540706	19.697099	2.830000	1.021611	0.361159	1.733925
762.057212	0.969931	0.112086	0.976386	105.046094	7.736891	0.028636	-33.425287	-1113.425287	-33.425287	4.505919	18.737888	2.830000	1.034149	0.365780	2.529363
773.034288	0.972047	0.095755	0.976752	104.841512	7.627153	0.028074	-51.080825	-1131.080825	-51.080825	4.424936	17.637968	2.830000	1.048086	0.371043	3.505677
784.169484	0.957274	0.080822	0.960680	104.628791	7.528109	0.027357	-68.638932	-1148.638932	-68.638932	4.338606	16.601770	2.830000	1.060276	0.375924	4.708061
795.465078	0.930815	0.079891	0.934238	104.446658	7.457412	0.026502	-86.170718	-1166.170718	-86.170718	4.294733	15.805466	2.830000	1.067955	0.379488	6.057789
806.923378	0.905077	0.098411	0.910411	104.319495	7.420698	0.025602	-103.921355	-1183.921355	-103.921355	4.325108	15.316314	2.830000	1.070261	0.381366	7.406278
818.546731	0.892638	0.132668	0.902443	104.241517	7.409878	0.024779	-122.216866	-1202.216866	-122.216866	4.429448	15.066022	2.830000	1.068679	0.381923	8.603188
830.337512	0.901409	0.172493	0.917765	104.171668	7.404811	0.024138	-141.310442	-1221.310442	-141.310442	4.566612	14.855349	2.830000	1.066543	0.382184	9.565430
842.298134	0.932589	0.204492	0.954746	104.046624	7.381085	0.023692	-161.209954	-1241.209954	-161.209954	4.662766	14.421916	2.830000	1.067416	0.383412	10.345788
854.431043	0.978947	0.215327	1.002349	103.815470	7.326691	0.023336	178.400798	-1261.599202	178.400798	4.653082	13.609178	2.830000	1.072530	0.386259	11.136330
866.738721	1.024076	0.197842	1.043012	103.477532	7.253791	0.022908	158.012003	-1281.987997	158.012003	4.537021	12.509969	2.830000	1.079422	0.390141	12.136287
879.223685	1.048441	0.159217	1.060461	103.087340	7.187843	0.022311	137.967562	-1302.032438	137.967562	4.384297	11.387679	2.830000	1.083910	0.393720	13.396619
891.888489	1.043803	0.120588	1.050746	102.718620	7.147054	0.021563	118.245885	-1321.754115	118.245885	4.281071	10.466356	2.830000	1.083330	0.395967	14.815977
904.735724	1.021371	0.101675	1.026419	102.418924	7.134283	0.020753	98.497325	-1341.502675	98.497325	4.276319	9.818833	2.830000	1.077772	0.396676	16.245213
917.768017	1.001982	0.106136	1.007587	102.183256	7.140369	0.019978	78.263261	-1361.736739	78.263261	4.359597	9.374071	2.830000	1.069281	0.396338	17.575147
930.988035	1.000926	0.122013	1.008336	101.955794	7.150762	0.019294	57.258407	-1382.741593	57.258407	4.462594	8.970556	2.830000	1.060363	0.395762	18.782644
944.398480	1.020261	0.130670	1.028594	101.664383	7.154604	0.018689	35.594942	-1404.405058	35.594942	4.493647	8.452646	2.830000	1.052301	0.395550	19.939399
958.002097	1.047330	0.116887	1.053832	101.277197	7.153279	0.018089	13.749911	-1426.250089	13.749911	4.410264	7.791849	2.830000	1.044175	0.395623	21.152665
971.801667	1.059989	0.080304	1.063026	100.834683	7.158312	0.017429	-7.799265	-1447.799265	-7.799265	4.262873	7.106863	2.830000	1.033915	0.395345	22.465848
985.800014	1.043237	0.040273	1.044014	100.419866	7.179831	0.016708	-28.960689	-1468.960689	-28.960689	4.148734	6.545170	2.830000	1.020375	0.394160	23.830072
1000.000000	1.004577	0.020853	1.004793	100.096953	7.219494	0.015969	-50.085509	-1490.085509	-50.085509	4.135010	6.174703	2.830000	1.004092	0.391994	25.160174
1014.404530	0.966484	0.029567	0.966936	99.869100	7.271432	0.015270	-71.717188	-1511.717188	-71.717188	4.220142	5.962919	2.830000	0.986610	0.389194	26.393547
1029.016551	0.946590	0.055112	0.948193	99.676205	7.326369	0.014646	-94.226635	-1534.226635	-94.226635	4.334312	5.804757	2.830000	0.969462	0.386276	27.520806
1043.839051	0.947694	0.079282	0.951004	99.437310	7.377544	0.014088	-117.530358	-1557.530358	-117.530358	4.383049	5.587719	2.830000	0.953215	0.383597	28.589451
1058.875063	0.958751	0.089288	0.962900	99.118640	7.425977	0.013556	-141.154810	-1581.154810	-141.154810	4.332174	5.281333	2.830000	0.937162	0.381095	29.662973
1074.127661	0.963630	0.086679	0.967521	98.762629	7.478285	0.013019	-164.698172	-1604.698172	-164.698172	4.246055	4.954873	2.830000	0.920290	0.378429	30.759916
1089.599965	0.955935	0.086050	0.959800	98.438404	7.538738	0.012479	171.772400	-1628.227600	171.772400	4.217500	4.689378	2.830000	0.902443	0.375394	31.846506
1105.295141	0.945953	0.099626	0.951184	98.166421	7.605302	0.011965	147.811891	-1652.188109	147.811891	4.275007	4.494830	2.830000	0.884348	0.372109	32.882835
1121.216399	0.949777	0.124062	0.957845	97.890663	7.672211	0.011494	123.070433	-1676.929567	123.070433	4.352048	4.303792	2.830000	0.866781	0.368864	33.866107
1137.366994	0.973692	0.142995	0.984136	97.528844	7.736276	0.011057	97.730507	-1702.269493	97.730507	4.344397	4.039328	2.830000	0.849708	0.365809	34.836658
1153.750232	1.006772	0.140287	1.016499	97.065048	7.801103	0.010622	72.409214	-1727.590786	72.409214	4.229964	3.706053	2.830000	0.832315	0.362769	35.833709
1170.369462	1.027118	0.116460	1.033700	96.576754	7.872863	0.010174	47.506562	-1752.493438	47.506562	4.103300	3.386281	2.830000	0.814042	0.359463	36.849375
1187.228084	1.024026	0.092488	1.028194	96.154079	7.953418	0.009726	22.772295	-1777.227705	22.772295	4.067008	3.145068	2.830000	0.795192	0.355822	37.844038
1204.329547	1.012039	0.086959	1.015768	95.807619	8.039444	0.009300	-2.421678	-1802.421678	-2.421678	4.127625	2.973893	2.830000	0.776481	0.352014	38.790439
1221.677349	1.013375	0.094232	1.017747	95.457525	8.126360	0.008905	-28.417359	-1828.417359	-28.417359	4.185743	2.809296	2.830000	0.758315	0.348249	39.696716
1239.275037	1.032195	0.091206	1.036217	95.022936	8.213345	0.008530	-54.843703	-1854.843703	-54.843703	4.136231	2.603168	2.830000	0.740433	0.344561	40.594456
1257.126212	1.046772	0.062692	1.048648	94.530825	8.304243	0.008157	-81.013928	-1881.013928	-81.013928	4.005193	2.382518	2.830000	0.722338	0.340790	41.498252
1275.234525	1.030482	0.024994	1.030785	94.099801	8.402379	0.007785	-106.802557	-1906.802557	-106.802557	3.926498	2.213587	2.830000	0.704008	0.336809	42.388018
1293.603680	0.988575	0.012461	0.988653	93.810916	8.506726	0.007426	-132.897211	-1932.897211	-132.897211	3.989709	2.125765	2.830000	0.685916	0.332678	43.234887
1312.237433	0.954551	0.034640	0.955179	93.613233	8.612949	0.007098	-160.173692	-1960.173692	-160.173692	4.145896	2.083931	2.830000	0.668551	0.328575	44.030133
1331.139597	0.951171	0.068321	0.953621	93.358304	8.717354	0.006799	171.229660	-1988.770340	171.229660	4.234092	2.015161	2.830000	0.651951	0.324640	44.795863
1350.314038	0.970531	0.083883	0.974149	92.965199	8.821265	0.006514	142.161697	-2017.838303	142.161697	4.166823	1.887985	2.830000	0.635647	0.320816	45.563209
1369.764677	0.982898	0.075093	0.985762	92.524483	8.929092	0.006232	113.384397	-2046.615603	113.384397	4.062587	1.750799	2.830000	0.619307	0.316942	46.333195
1389.495494	0.972416	0.068081	0.974796	92.165774	9.042043	0.005956	84.574757	-2075.425243	84.574757	4.073611	1.655217	2.830000	0.603138	0.312982	47.082664
1409.510524	0.960062	0.084785	0.963798	91.878307	9.157292	0.005697	54.839822	-2105.160178	54.839822	4.184431	1.590489	2.830000	0.587482	0.309043	47.800010
1429.813862	0.972804	0.111527	0.979176	91.521579	9.272240	0.005457	24.001668	-2135.998332	24.001668	4.228737	1.503827	2.830000	0.572340	0.305212	48.499821
1450.409659	1.007477	0.117241	1.014276	91.026697	9.388448	0.005225	-7.035174	-2167.035174	-7.035174	4.125370	1.377859	2.830000	0.557390	0.301434	49.201430
1471.302129	1.032194	0.093032	1.036378	90.504906	9.509103	0.004995	-37.572175	-2197.572175	-37.572175	4.007939	1.255401	2.830000	0.542503	0.297610	49.900021
1492.495545	1.028975	0.066862	1.031145	90.078072	9.634325	0.004771	-68.057401	-2228.057401	-68.057401	4.003082	1.169407	2.830000	0.527881	0.293741	50.578865
1513.994242	1.019018	0.059474	1.020752	89.716296	9.761994	0.004560	-99.251954	-2259.251954	-99.251954	4.054878	1.105654	2.830000	0.513694	0.289900	51.234202
1535.802619	1.021039	0.054827	1.022510	89.318887	9.891236	0.004360	-131.069474	-2291.069474	-131.069474	4.033457	1.036847	2.830000	0.499883	0.286112	51.875602
1557.925134	1.019440	0.036185	1.020082	88.901375	10.023340	0.004167	-162.888686	-2322.888686	-162.888686	3.960472	0.968049	2.830000	0.486334	0.282341	52.507403
1580.366314	0.996028	0.021848	0.996267	88.569121	10.158913	0.003981	165.159615	-2354.840385	165.159615	3.970395	0.921828	2.830000	0.473104	0.278573	53.122213
1603.130749	0.970119	0.034284	0.970725	88.315318	10.296512	0.003806	132.237800	-2387.762200	132.237800	4.067160	0.893668	2.830000	0.460309	0.274850	53.715929
1626.223094	0.968391	0.057677	0.970107	88.000750	10.434946	0.003642	98.213520	-2421.786480	98.213520	4.095189	0.854246	2.830000	0.447906	0.271204	54.296924
1649.648074	0.980577	0.063148	0.982608	87.587869	10.575453	0.003484	63.986887	-2456.013113	63.986887	4.016049	0.798445	2.830000	0.435749	0.267601	54.873039
1673.410480	0.977127	0.058162	0.978857	87.210486	10.719341	0.003331	29.809182	-2490.190818	29.809182	3.997816	0.752547	2.830000	0.423847	0.264009	55.438573
1697.515172	0.966634	0.073549	0.969428	86.905017	10.865551	0.003187	-5.264666	-2525.264666	-5.264666	4.093171	0.721065	2.830000	0.412308	0.260456	55.987617
1721.967081	0.984008	0.099833	0.989059	86.507012	11.012881	0.003051	-41.510417	-2561.510417	-41.510417	4.111693	0.676308	2.830000	0.401098	0.256972	56.527097
1746.771208	1.023348	0.094810	1.027731	85.961733	11.162743	0.002918	-77.676032	-2597.676032	-77.676032	3.977285	0.613350	2.830000	0.390085	0.253522	57.064328
1771.932627	1.035016	0.057728	1.036624	85.470489	11.316643	0.002789	-113.246455	-2633.246455	-113.246455	3.905165	0.563345	2.830000	0.379288	0.250074	57.592519
1797.456484	1.013768	0.040440	1.014574	85.136510	11.473583	0.002666	-149.448798	-2669.448798	-149.448798	3.990290	0.536452	2.830000	0.368820	0.246654	58.104435
1823.348001	1.006756	0.048107	1.007905	84.798710	11.632201	0.002550	173.003178	-2706.996822	173.003178	4.041645	0.510341	2.830000	0.358678	0.243290	58.604158
1849.612473	1.015425	0.039380	1.016188	84.369042	11.793178	0.002439	135.115344	-2744.884656	135.115344	3.963529	0.475391	2.830000	0.348776	0.239969	59.097645
1876.255272	0.999813	0.019292	1.000000	84.008170	11.957438	0.002332	97.288493	-2782.711507	97.288493	3.950260	0.449942	2.830000	0.339121	0.236673	59.581356
1903.281848	0.971370	0.028612	0.971791	83.758991	12.124137	0.002230	58.376831	-2821.623169	58.376831	4.052900	0.436901	2.830000	0.329769	0.233419	60.051897
1930.697729	0.969097	0.053828	0.970591	83.440498	12.292565	0.002134	18.146764	-2861.853236	18.146764	4.073587	0.417504	2.830000	0.320688	0.230220	60.513869
1958.508523	0.980515	0.061824	0.982462	83.029873	12.463582	0.002042	-22.313514	-2902.313514	-22.313514	4.012841	0.390637	2.830000	0.311823	0.227062	60.970234
1986.719919	0.982725	0.066957	0.985004	82.650324	12.637502	0.001954	-63.090108	-2943.090108	-63.090108	4.030546	0.368137	2.830000	0.303192	0.223937	61.418000
2015.337686	0.997179	0.079275	1.000325	82.231376	12.813815	0.001870	-104.699888	-2984.699888	-104.699888	4.027185	0.343802	2.830000	0.294797	0.220855	61.857899
2044.367679	1.022567	0.067440	1.024788	81.731533	12.993036	0.001789	-146.285976	-3026.285976	-146.285976	3.929272	0.315185	2.830000	0.286604	0.217809	62.292091
2073.815835	1.019714	0.041817	1.020572	81.322754	13.175560	0.001711	172.222438	-3067.777562	172.222438	3.924617	0.295083	2.830000	0.278629	0.214792	62.717637
2103.688178	1.007986	0.040755	1.008810	80.988294	13.360677	0.001637	129.623622	-3110.376378	129.623622	3.987792	0.281014	2.830000	0.270892	0.211816	63.133694
2133.990819	1.014967	0.035080	1.015573	80.572643	13.548389	0.001566	86.336399	-3153.663601	86.336399	3.930601	0.262668	2.830000	0.263361	0.208881	63.543479
2164.729954	0.999440	0.013303	0.999528	80.217108	13.739348	0.001498	43.089498	-3196.910502	43.089498	3.915472	0.248953	2.830000	0.256028	0.205978	63.945936
2195.911873	0.967666	0.027757	0.968064	79.993525	13.933006	0.001433	-1.561271	-3241.561271	-1.561271	4.044445	0.243212	2.830000	0.248921	0.203115	64.339011
2227.542952	0.974998	0.058528	0.976753	79.636903	14.128944	0.001372	-47.816321	-3287.816321	-47.816321	4.042428	0.230436	2.830000	0.242011	0.200298	64.726189
2259.629662	0.993558	0.056395	0.995157	79.178319	14.328050	0.001313	-93.952160	-3333.952160	-93.952160	3.962328	0.213286	2.830000	0.235269	0.197515	65.108608
2292.178566	0.990494	0.056771	0.992120	78.813123	14.530324	0.001256	-140.620930	-3380.620930	-140.620930	4.015840	0.201701	2.830000	0.228717	0.194765	65.483576
2325.196322	1.006963	0.066882	1.009182	78.380393	14.735373	0.001202	171.600347	-3428.399653	171.600347	3.994543	0.187805	2.830000	0.222345	0.192055	65.852510
2358.689683	1.024759	0.045765	1.025781	77.901720	14.943733	0.001150	124.003619	-3475.996381	124.003619	3.915796	0.173036	2.830000	0.216137	0.189377	66.216078
2392.665500	1.012673	0.028230	1.013066	77.547050	15.155355	0.001101	75.940276	-3524.059724	75.940276	3.953527	0.164044	2.830000	0.210107	0.186733	66.572516
2427.130723	1.005408	0.024434	1.005705	77.193146	15.369966	0.001053	26.840551	-3573.159449	26.840551	3.944915	0.155544	2.830000	0.204247	0.184125	66.922759
2462.092401	0.988889	0.017833	0.989050	76.872767	15.587820	0.001008	-22.724593	-3622.724593	-22.724593	3.952500	0.148630	2.830000	0.198548	0.181552	67.267038
2497.557686	0.973972	0.038365	0.974728	76.589364	15.808695	0.000965	-73.709049	-3673.709049	-73.709049	4.021760	0.143233	2.830000	0.193014	0.179015	67.605068
2533.533832	0.989584	0.051360	0.990916	76.164458	16.032701	0.000924	-125.474992	-3725.474992	-125.474992	3.957896	0.133612	2.830000	0.187627	0.176514	67.938455
2570.028197	0.990734	0.047632	0.991879	75.777483	16.260202	0.000884	-177.370652	-3777.370652	-177.370652	3.970577	0.125734	2.830000	0.182386	0.174045	68.266376
2607.048246	1.001421	0.062512	1.003370	75.373252	16.490901	0.000846	129.378237	-3830.621763	129.378237	3.990520	0.117850	2.830000	0.177293	0.171610	68.588827
2644.601552	1.027565	0.042059	1.028426	74.864444	16.725131	0.000810	76.183304	-3883.816696	76.183304	3.887127	0.107838	2.830000	0.172333	0.169206	68.906807
2682.695795	1.007872	0.018326	1.008039	74.536640	16.962989	0.000775	22.627992	-3937.372008	22.627992	3.949509	0.102874	2.830000	0.167515	0.166834	69.218865
2721.338768	0.998454	0.026239	0.998798	74.209785	17.204134	0.000742	-32.672065	-3992.672065	-32.672065	3.969889	0.098159	2.830000	0.162834	0.164495	69.525649
2760.538375	0.991183	0.019990	0.991384	73.855031	17.448866	0.000710	-88.405319	-4048.405319	-88.405319	3.951577	0.093061	2.830000	0.158281	0.162188	69.827737
2800.302634	0.977456	0.036770	0.978147	73.558906	17.697099	0.000680	-145.498492	-4105.498492	-145.498492	4.013602	0.089427	2.830000	0.153857	0.159913	70.124655
2840.639679	0.991201	0.049274	0.992425	73.138927	17.948896	0.000651	156.534577	-4163.465423	156.534577	3.963888	0.083520	2.830000	0.149553	0.157670	70.417300
2881.557759	1.000002	0.051071	1.001305	72.727058	18.204444	0.000623	98.158792	-4221.841208	98.158792	3.968821	0.078150	2.830000	0.145369	0.155457	70.705334
2923.065245	1.019612	0.042540	1.020499	72.259755	18.463742	0.000596	39.222977	-4280.777023	39.222977	3.905598	0.072199	2.830000	0.141298	0.153273	70.989001
2965.170628	1.009206	0.018934	1.009384	71.899177	18.726947	0.000571	-19.895426	-4339.895426	-19.895426	3.925742	0.068361	2.830000	0.137342	0.151119	71.267966
3007.882518	1.000102	0.024840	1.000411	71.568324	18.993885	0.000547	-80.676303	-4400.676303	-80.676303	3.949889	0.065171	2.830000	0.133498	0.148995	71.542354
3051.209653	0.991569	0.015278	0.991687	71.216408	19.264761	0.000523	-141.937487	-4461.937487	-141.937487	3.934107	0.061829	2.830000	0.129760	0.146900	71.812567
3095.160895	0.976128	0.038960	0.976905	70.934614	19.539496	0.000501	154.989290	-4525.010710	154.989290	4.018818	0.059614	2.830000	0.126128	0.144835	72.078303
3139.745234	1.000591	0.047623	1.001723	70.463061	19.818205	0.000480	91.104546	-4588.895454	91.104546	3.937841	0.055021	2.830000	0.122594	0.142798	72.340356
3184.971790	1.004040	0.040701	1.004864	70.065819	20.101060	0.000459	26.871305	-4653.128695	26.871305	3.963193	0.051659	2.830000	0.119159	0.140789	72.598238
3230.849813	1.016603	0.031796	1.017100	69.628630	20.388021	0.000440	-38.274522	-4718.274522	-38.274522	3.914327	0.048059	2.830000	0.115819	0.138807	72.852194
3277.388687	1.003961	0.016169	1.004091	69.288835	20.679210	0.000421	-103.946589	-4783.946589	-103.946589	3.941612	0.045724	2.830000	0.112573	0.136852	73.102085
3324.597932	0.994027	0.017003	0.994172	68.956240	20.974587	0.000403	-170.965839	-4850.965839	-170.965839	3.936027	0.043574	2.830000	0.109418	0.134925	73.348087
3372.487204	0.979700	0.030460	0.980174	68.656838	21.274235	0.000386	120.783333	-4919.216667	120.783333	3.989452	0.041844	2.830000	0.106352	0.133025	73.590249
3421.066299	0.999023	0.043447	0.999967	68.211161	21.578200	0.000370	51.366866	-4988.633134	51.366866	3.929504	0.038852	2.830000	0.103370	0.131151	73.828908
3470.345152	1.001150	0.036973	1.001832	67.820890	21.886644	0.000354	-18.398540	-5058.398540	-18.398540	3.957676	0.036538	2.830000	0.100471	0.129303	74.063884
3520.333844	1.018593	0.030674	1.019055	67.366540	22.199551	0.000339	-89.317034	-5129.317034	-89.317034	3.900878	0.033858	2.830000	0.097652	0.127480	74.295346
3571.042600	0.999417	0.010095	0.999468	67.051041	22.517061	0.000324	-160.682665	-5200.682665	-160.682665	3.950028	0.032395	2.830000	0.094913	0.125682	74.523157
3622.481792	0.991691	0.021677	0.991928	66.721138	22.839112	0.000311	125.926066	-5274.073934	125.926066	3.950855	0.030891	2.830000	0.092251	0.123910	74.747487
3674.661941	0.985344	0.030771	0.985825	66.382195	23.165839	0.000297	51.559917	-5348.440083	51.559917	3.977863	0.029397	2.830000	0.089663	0.122163	74.968439
3727.593720	1.000379	0.039092	1.001142	65.949913	23.497293	0.000285	-23.912454	-5423.912454	-23.912454	3.935376	0.027380	2.830000	0.087147	0.120439	75.186138
3781.287957	1.009866	0.034701	1.010462	65.531060	23.833579	0.000273	-99.998550	-5499.998550	-99.998550	3.931263	0.025581	2.830000	0.084701	0.118740	75.400554
3835.755635	1.009944	0.011816	1.010013	65.135379	24.174772	0.000261	-176.571317	-5576.571317	-176.571317	3.904184	0.024028	2.830000	0.082323	0.117064	75.611737
3891.007893	0.992749	0.019958	0.992950	64.841347	24.520881	0.000250	104.987943	-5655.012057	104.987943	3.955502	0.023103	2.830000	0.080013	0.115412	75.819650
3947.056035	0.987605	0.020334	0.987815	64.489191	24.872008	0.000239	25.510201	-5734.489799	25.510201	3.954751	0.021919	2.830000	0.077766	0.113783	76.024495
4003.911523	0.996630	0.041902	0.997511	64.093303	25.228191	0.000229	-55.849420	-5815.849420	-55.849420	3.952858	0.020587	2.830000	0.075583	0.112176	76.226286
4061.585988	1.008712	0.027678	1.009092	63.656347	25.589576	0.000220	-137.393492	-5897.393492	-137.393492	3.932247	0.019155	2.830000	0.073460	0.110592	76.425108
4120.091227	1.009548	0.016633	1.009685	63.269111	25.956197	0.000210	139.879226	-5980.120774	139.879226	3.914177	0.018027	2.830000	0.071397	0.109030	76.620931
4179.439206	0.993870	0.015148	0.993985	62.960005	26.328125	0.000201	55.859070	-6064.140930	55.859070	3.947775	0.017274	2.830000	0.069392	0.107490	76.813793
4239.642065	0.986295	0.022773	0.986558	62.624847	26.705426	0.000193	-29.611577	-6149.611577	-29.611577	3.958319	0.016453	2.830000	0.067443	0.105971	77.003796
4300.712118	1.003327	0.037575	1.004030	62.188164	27.088175	0.000185	-116.617106	-6236.617106	-116.617106	3.922296	0.015309	2.830000	0.065548	0.104474	77.191019
4362.661857	1.005231	0.024516	1.005530	61.796353	27.476495	0.000177	155.958879	-6324.041121	155.958879	3.942200	0.014393	2.830000	0.063707	0.102997	77.375457
4425.503952	1.008415	0.010638	1.008472	61.397492	27.870434	0.000169	67.222073	-6412.777927	67.222073	3.907577	0.013509	2.830000	0.061917	0.101541	77.557164
4489.251258	0.988648	0.018547	0.988822	61.114331	28.270066	0.000162	-23.318164	-6503.318164	-23.318164	3.962572	0.013023	2.830000	0.060177	0.100106	77.736134
4553.916814	0.991629	0.028844	0.992048	60.734998	28.675471	0.000155	-115.327653	-6595.327653	-115.327653	3.956424	0.012278	2.830000	0.058486	0.098691	77.912494
4619.513847	1.006691	0.028060	1.007082	60.295584	29.086747	0.000149	151.681764	-6688.318236	151.681764	3.918845	0.011418	2.830000	0.056842	0.097295	78.086273
4686.055775	1.010828	0.018140	1.010991	59.896918	29.503981	0.000143	57.723015	-6782.276985	57.723015	3.907929	0.010718	2.830000	0.055244	0.095919	78.257479
4753.556208	0.990033	0.011556	0.990100	59.606712	29.927253	0.000137	-37.552561	-6877.552561	-37.552561	3.959801	0.010315	2.830000	0.053691	0.094563	78.426135
4822.028953	0.993604	0.021701	0.993841	59.225024	30.356632	0.000131	-134.856563	-6974.856563	-134.856563	3.936020	0.009720	2.830000	0.052182	0.093225	78.592331
4891.488015	1.003395	0.033258	1.003946	58.816235	30.792218	0.000125	126.321878	-7073.678122	126.321878	3.933027	0.009103	2.830000	0.050715	0.091906	78.756091
4961.947603	1.007576	0.016089	1.007705	58.413346	31.234119	0.000120	26.915279	-7173.084721	26.915279	3.927066	0.008537	2.830000	0.049289	0.090606	78.917452
5033.422128	0.995300	0.010085	0.995351	58.087591	31.682405	0.000115	-74.102999	-7274.102999	-74.102999	3.940085	0.008149	2.830000	0.047903	0.089324	79.076429
5105.926210	0.992357	0.020525	0.992569	57.733915	32.137162	0.000110	-177.015790	-7377.015790	-177.015790	3.936178	0.007729	2.830000	0.046556	0.088060	79.233081
5179.474679	1.005233	0.031713	1.005733	57.311284	32.598491	0.000105	78.526500	-7481.473500	78.526500	3.921347	0.007215	2.830000	0.045247	0.086814	79.387453
5254.082580	1.003943	0.014992	1.004055	56.932805	33.066501	0.000101	-26.635244	-7586.635244	-26.635244	3.937454	0.006804	2.830000	0.043974	0.085585	79.539564
5329.765172	0.995479	0.008006	0.995511	56.590496	33.541271	0.000097	-133.620596	-7693.620596	-133.620596	3.938018	0.006470	2.830000	0.042737	0.084374	79.689447
5406.537936	0.993453	0.024302	0.993751	56.236250	34.022891	0.000093	117.161707	-7802.838293	117.161707	3.941640	0.006136	2.830000	0.041535	0.083179	79.837141
5484.416576	1.007573	0.024162	1.007862	55.801633	34.511476	0.000089	6.856895	-7913.143105	6.856895	3.913702	0.005713	2.830000	0.040367	0.082002	79.982695
5563.417021	1.005342	0.013655	1.005435	55.431190	35.007124	0.000085	-104.614884	-8024.614884	-104.614884	3.919799	0.005397	2.830000	0.039231	0.080841	80.126120
5643.555431	0.987919	0.014468	0.988025	55.133204	35.509930	0.000081	142.038842	-8137.961158	142.038842	3.962124	0.005185	2.830000	0.038127	0.079696	80.267448
5724.848197	0.997733	0.022551	0.997988	54.721855	36.019995	0.000078	26.669895	-8253.330105	26.669895	3.938572	0.004853	2.830000	0.037055	0.078567	80.406733
5807.311946	1.009882	0.016645	1.010019	54.292790	36.537431	0.000075	-89.998510	-8369.998510	-89.998510	3.910875	0.004524	2.830000	0.036012	0.077455	80.543994
5890.963548	0.997636	0.008295	0.997671	53.966597	37.062343	0.000071	151.865183	-8488.134817	151.865183	3.928944	0.004318	2.830000	0.034999	0.076358	80.679252
5975.820111	0.995344	0.021266	0.995571	53.610631	37.594830	0.000068	31.457665	-8608.542335	31.457665	3.930411	0.004094	2.830000	0.034014	0.075276	80.812548
6061.898993	1.006807	0.024978	1.007117	53.189514	38.135007	0.000066	-90.452785	-8730.452785	-90.452785	3.918959	0.003823	2.830000	0.033057	0.074210	80.943916
6149.217802	0.999617	0.010064	0.999668	52.838837	38.682990	0.000063	146.410007	-8853.589993	146.410007	3.939066	0.003628	2.830000	0.032126	0.073159	81.073375
6237.794396	0.990663	0.015388	0.990783	52.507215	39.238881	0.000060	20.883111	-8979.116889	20.883111	3.952500	0.003459	2.830000	0.031222	0.072122	81.200956
